Date,Open,High,Low,Close,Event,Category
2020-07-08,9865.94,9917.93,9844.74,9874.23,,
2020-07-09,10003.97,10060.06,9993.96,10048.24,,
2020-07-10,9902.87,9912.77,9861.77,9890.56,,
2020-07-13,10079.32,10089.4,9957.12,10065.13,,
2020-07-14,10086.29,10133.48,10020.56,10081.16,,
2020-07-15,10015.6,10049.03,9980.47,10011.84,,
2020-07-16,10227.53,10282.45,10144.74,10196.77,,
2020-07-17,10316.25,10352.51,10286.66,10333.61,,
2020-07-20,10391.42,10510.01,10374.3,10390.58,,
2020-07-21,10045.01,10076.84,10030.38,10048.83,,
2020-07-22,10371.8,10469.94,10242.43,10268.59,,
2020-07-23,10235.81,10275.09,10221.8,10246.68,,
2020-07-24,10433.55,10557.78,10423.12,10473.26,,
2020-07-27,10472.77,10540.2,10336.94,10361.62,,
2020-07-28,10437.98,10559.02,10427.55,10534.64,,
2020-07-29,10475.24,10556.34,10464.77,10494.49,,
2020-07-30,10395.76,10450.58,10385.37,10438.03,,
2020-07-31,10545.79,10631.99,10466.66,10583.46,,
2020-08-03,10509.04,10575.31,10457.84,10554.57,,
2020-08-04,10579.21,10644.98,10501.89,10564.41,,
2020-08-05,10537.47,10693.17,10459.78,10561.79,,
2020-08-06,10496.08,10603.34,10483.64,10570.02,,
2020-08-07,10559.67,10570.23,10417.63,10462.28,,
2020-08-10,10645.6,10695.93,10579.86,10626.5,,
2020-08-11,10638.11,10744.21,10620.77,10694.19,,
2020-08-12,10647.35,10754.88,10559.15,10602.68,,
2020-08-13,10715.56,10816.66,10636.16,10725.84,,
2020-08-14,10626.07,10695.01,10599.18,10648.12,,
2020-08-17,10799.1,10864.3,10775.2,10811.06,,
2020-08-18,10936.36,10947.29,10842.28,10912.76,,
2020-08-19,10845.5,10947.95,10796.31,10831.87,,
2020-08-20,11023.85,11137.76,10865.93,10968.45,,
2020-08-21,10801.34,10938.62,10712.19,10831.59,,
2020-08-24,11013.63,11118.25,10924.16,10958.16,,
2020-08-25,11128.91,11222.46,11005.48,11117.92,,
2020-08-26,11184.38,11283.26,11083.16,11166.72,,
2020-08-27,11109.85,11213.24,11016.84,11197.32,,
2020-08-28,11228.66,11289.0,11180.26,11217.56,,
2020-08-31,10974.05,11052.88,10862.21,10932.21,,
2020-09-01,11227.63,11302.75,11168.41,11206.9,,
2020-09-02,11142.83,11221.83,11020.76,11157.21,,
2020-09-03,11219.49,11256.5,11139.44,11161.39,,
2020-09-04,11343.64,11420.78,11221.12,11290.66,,
2020-09-07,11360.54,11458.98,11328.14,11366.98,,
2020-09-08,11284.04,11320.56,11134.2,11302.27,,
2020-09-09,11468.42,11533.58,11318.05,11437.85,,
2020-09-10,11643.51,11728.15,11558.94,11624.31,,
2020-09-11,11269.98,11346.67,11234.14,11301.91,,
2020-09-14,11630.02,11747.19,11503.54,11619.26,,
2020-09-15,11552.24,11598.28,11469.56,11537.09,,
2020-09-16,11604.66,11657.2,11583.28,11636.95,,
2020-09-17,11726.33,11839.96,11610.44,11770.74,,
2020-09-18,11547.71,11581.42,11455.51,11475.65,,
2020-09-21,11811.71,11823.52,11732.57,11786.2,,
2020-09-22,11659.03,11754.72,11532.18,11694.85,,
2020-09-23,11702.2,11785.2,11602.58,11657.78,,
2020-09-24,11834.5,11868.65,11659.72,11786.18,,
2020-09-25,11808.28,11924.86,11748.29,11800.34,,
2020-09-28,11856.38,11878.58,11796.04,11835.83,,
2020-09-29,11931.76,11967.01,11835.04,11883.87,,
2020-09-30,11908.36,11988.21,11795.29,11893.97,,
2020-10-01,11772.89,11879.8,11732.75,11789.12,,
2020-10-02,11837.51,11898.27,11799.69,11871.13,,
2020-10-05,11848.55,11932.78,11768.62,11839.87,,
2020-10-06,12042.74,12084.29,11966.63,12057.77,,
2020-10-07,12020.65,12123.14,11928.89,11954.77,,
2020-10-08,12238.99,12251.22,12112.34,12153.58,,
2020-10-09,12102.88,12114.98,12036.36,12056.84,,
2020-10-12,11996.36,12159.3,11951.31,12005.57,,
2020-10-13,12067.44,12182.26,12055.37,12133.51,,
2020-10-14,12204.07,12279.94,12068.32,12204.52,,
2020-10-15,12372.02,12384.39,12198.38,12300.52,,
2020-10-16,12197.43,12228.84,12165.91,12208.6,,
2020-10-19,12532.63,12576.18,12386.26,12463.04,,
2020-10-20,12429.98,12475.14,12359.46,12435.58,,
2020-10-21,12569.54,12582.11,12416.72,12506.11,,
2020-10-22,12401.13,12456.01,12373.58,12439.89,,
2020-10-23,12605.25,12666.77,12592.65,12640.46,,
2020-10-26,12617.29,12659.68,12531.48,12581.57,,
2020-10-27,12397.47,12409.87,12298.32,12344.16,,
2020-10-28,12405.04,12548.59,12361.42,12440.63,,
2020-10-29,12767.93,12805.35,12637.78,12674.78,,
2020-10-30,12556.32,12596.77,12539.32,12577.01,,
2020-11-02,12511.99,12524.5,12460.22,12475.71,,
2020-11-03,12640.28,12689.5,12585.66,12664.46,,
2020-11-04,12802.04,12853.05,12733.29,12752.73,,
2020-11-05,12598.35,12684.97,12585.76,12627.76,,
2020-11-06,12842.27,12855.11,12665.15,12759.2,,
2020-11-09,12736.41,12757.54,12636.03,12704.08,,
2020-11-10,12662.5,12734.61,12606.25,12685.31,,
2020-11-11,12752.52,12807.62,12655.39,12732.0,,
2020-11-12,12794.76,12846.99,12781.96,12825.35,,
2020-11-13,12979.79,13036.82,12832.2,12905.3,,
2020-11-16,13094.18,13184.79,12980.01,13107.43,,
2020-11-17,12958.22,13076.14,12902.63,12918.24,,
2020-11-18,12900.37,12975.82,12821.67,12878.64,,
2020-11-19,13136.95,13171.63,13103.62,13120.35,,
2020-11-20,13132.04,13174.6,13084.54,13114.95,,
2020-11-23,13195.3,13208.49,13039.98,13073.24,,
2020-11-24,13066.77,13115.83,12961.13,13042.24,,
2020-11-25,13178.74,13230.95,13119.3,13205.17,,
2020-11-26,12938.55,13040.07,12925.61,13015.84,,
2020-11-27,13124.11,13178.56,12980.94,13041.81,,
2020-11-30,13209.77,13282.07,13196.56,13255.92,,
2020-12-01,13285.21,13353.03,13190.57,13309.23,,
2020-12-02,13311.4,13324.71,13180.25,13289.94,,
2020-12-03,13391.28,13525.66,13377.89,13434.43,,
2020-12-04,13561.48,13591.06,13498.02,13572.51,,
2020-12-07,13550.71,13573.16,13440.26,13557.72,,
2020-12-08,13219.4,13406.63,13206.18,13339.31,,
2020-12-09,13488.39,13591.06,13410.0,13461.92,,
2020-12-10,13532.76,13546.29,13360.21,13462.2,,
2020-12-11,13692.05,13835.32,13581.91,13725.8,,
2020-12-14,13622.2,13635.83,13538.98,13606.39,,
2020-12-15,13558.52,13681.55,13508.71,13628.92,,
2020-12-16,13400.44,13473.43,13348.99,13458.99,,
2020-12-17,13855.41,13923.95,13794.18,13810.66,,
2020-12-18,13838.2,13946.91,13824.36,13889.58,,
2020-12-21,13815.94,13878.22,13729.68,13795.71,,
2020-12-22,13631.11,13764.09,13516.62,13735.17,,
2020-12-23,13897.72,13971.74,13883.82,13905.11,,
2020-12-24,13886.18,13900.06,13768.92,13860.82,,
2020-12-25,13973.67,14011.32,13891.15,13946.71,,
2020-12-28,13988.85,14140.18,13885.54,13983.9,,
2020-12-29,13976.66,14129.43,13856.35,13895.38,,
2020-12-30,13672.44,13840.05,13587.61,13711.88,,
2020-12-31,13964.24,14076.5,13865.37,13943.94,,
2021-01-01,14053.83,14095.98,14005.58,14031.35,,
2021-01-04,14157.88,14249.54,14097.12,14153.17,,
2021-01-05,14084.49,14165.56,14037.74,14143.6,,
2021-01-06,14065.12,14176.6,14051.06,14085.51,,
2021-01-07,14134.07,14148.2,14068.42,14098.22,,
2021-01-08,14177.34,14287.64,14155.91,14222.65,,
2021-01-11,14272.39,14372.38,14193.17,14234.29,,
2021-01-12,14289.03,14395.14,14274.74,14337.27,,
2021-01-13,14240.24,14357.71,14152.63,14263.85,,
2021-01-14,14125.04,14169.04,13999.86,14136.09,,
2021-01-15,14353.57,14528.9,14248.27,14346.75,,
2021-01-18,14357.52,14384.05,14343.16,14363.78,,
2021-01-19,14495.28,14542.08,14353.34,14420.3,,
2021-01-20,14498.34,14594.73,14319.61,14379.58,,
2021-01-21,14337.27,14421.57,14286.37,14301.33,,
2021-01-22,14416.57,14536.25,14341.94,14479.03,,
2021-01-25,14560.66,14583.24,14423.93,14448.0,,
2021-01-26,14237.97,14288.39,14197.39,14236.26,,
2021-01-27,14434.82,14492.41,14365.3,14418.16,,
2021-01-28,14448.01,14513.7,14394.85,14419.09,,
2021-01-29,14400.46,14438.24,14386.06,14421.06,,
2021-02-01,14776.89,14791.66,14557.26,14635.14,Budget +4.74% best in 22yrs,Budget
2021-02-02,14320.12,14514.35,14305.32,14383.03,,
2021-02-03,14431.92,14693.23,14343.27,14491.97,,
2021-02-04,14328.96,14452.65,14249.62,14360.8,,
2021-02-05,14602.25,14767.28,14459.12,14630.49,,
2021-02-08,14335.48,14414.65,14278.68,14329.67,,
2021-02-09,14578.0,14704.98,14466.26,14592.32,,
2021-02-10,14811.81,14826.62,14738.22,14758.69,,
2021-02-11,14659.0,14850.19,14513.42,14654.42,,
2021-02-12,14609.47,14700.25,14520.98,14646.94,,
2021-02-15,14461.03,14630.05,14446.56,14541.92,,
2021-02-16,14725.67,14880.02,14651.28,14724.66,,
2021-02-17,14823.53,14861.63,14707.22,14836.38,,
2021-02-18,14550.33,14631.02,14501.75,14587.51,,
2021-02-19,14792.26,14893.49,14698.51,14832.2,,
2021-02-22,14887.43,14910.35,14825.38,14856.44,,
2021-02-23,14905.96,14999.69,14779.99,14824.27,,
2021-02-24,14784.25,14899.67,14625.52,14770.96,,
2021-02-25,14912.38,14956.54,14752.41,14840.36,,
2021-02-26,14865.25,14964.0,14839.41,14899.83,,
2021-03-01,15121.88,15248.08,15052.84,15110.2,,
2021-03-02,14645.88,14778.55,14501.58,14633.7,,
2021-03-03,14993.81,15059.05,14883.47,14923.55,,
2021-03-04,15059.19,15228.34,15015.07,15041.68,,
2021-03-05,15062.56,15188.65,15006.03,15102.43,,
2021-03-08,15060.16,15204.01,14941.09,14986.25,,
2021-03-09,15127.69,15289.74,15102.97,15174.46,,
2021-03-10,14929.34,15073.42,14848.1,14952.32,,
2021-03-11,15056.35,15153.89,14974.21,15104.24,,
2021-03-12,15156.94,15302.75,15088.7,15177.48,,
2021-03-15,15089.72,15157.24,15018.92,15094.03,,
2021-03-16,14944.99,15157.11,14899.19,15130.23,,
2021-03-17,15253.7,15369.38,15160.54,15259.07,,
2021-03-18,15134.42,15314.59,15035.51,15235.92,,
2021-03-19,15083.31,15254.69,14932.99,15175.43,,
2021-03-22,15054.9,15143.16,14957.02,15091.61,,
2021-03-23,15135.12,15270.86,15092.92,15168.42,,
2021-03-24,15330.19,15448.98,15217.72,15341.74,,
2021-03-25,15287.92,15394.84,15141.03,15267.04,,
2021-03-26,15253.16,15270.91,15120.15,15158.75,,
2021-03-29,15497.18,15563.5,15287.44,15434.67,,
2021-03-30,15526.64,15585.08,15454.77,15498.69,,
2021-03-31,15266.07,15490.19,15250.8,15319.17,,
2021-04-01,15459.17,15511.4,15441.19,15463.6,,
2021-04-02,15560.41,15657.25,15495.33,15537.23,,
2021-04-05,15470.47,15497.24,15390.0,15479.94,,
2021-04-06,15539.24,15717.44,15425.31,15557.94,,
2021-04-07,15606.29,15723.37,15537.78,15618.55,,
2021-04-08,15213.82,15446.72,15143.03,15405.4,,
2021-04-09,15439.38,15549.52,15423.94,15526.31,,
2021-04-12,15484.23,15545.74,15424.31,15493.84,,
2021-04-13,15726.39,15809.56,15669.85,15756.2,,
2021-04-14,15437.39,15477.65,15333.71,15452.16,,
2021-04-15,15760.16,15863.43,15675.38,15818.84,,
2021-04-16,15881.1,15896.98,15760.56,15843.56,,
2021-04-19,15625.78,15718.66,15545.57,15682.4,,
2021-04-20,15641.9,15772.18,15497.04,15556.4,,
2021-04-21,15876.98,15957.86,15772.08,15883.92,,
2021-04-22,15517.64,15570.6,15489.88,15528.22,,
2021-04-23,15711.84,15740.02,15550.07,15575.32,,
2021-04-26,15803.34,15883.84,15743.38,15784.63,,
2021-04-27,15637.47,15838.32,15610.0,15684.18,,
2021-04-28,15927.8,16082.13,15911.87,16017.6,,
2021-04-29,16189.44,16226.66,16064.27,16085.99,,
2021-04-30,15817.24,15956.08,15755.98,15934.44,,
2021-05-03,16012.86,16043.66,15916.89,15952.29,,
2021-05-04,16057.18,16201.35,15839.35,16066.96,,
2021-05-05,15829.83,16080.2,15717.56,15959.81,,
2021-05-06,16069.12,16190.81,15912.7,15947.07,,
2021-05-07,15937.69,16065.51,15774.3,15986.68,,
2021-05-10,16156.95,16299.76,16140.79,16225.94,,
2021-05-11,16059.15,16167.93,16023.99,16113.74,,
2021-05-12,15956.47,16073.06,15878.22,16020.24,,
2021-05-13,16006.51,16203.58,15892.08,16081.34,,
2021-05-14,16003.43,16126.4,15827.6,16016.28,,
2021-05-17,16084.92,16151.53,15993.69,16029.0,,
2021-05-18,16114.84,16209.98,16072.53,16121.29,,
2021-05-19,16398.23,16558.43,16249.28,16416.86,,
2021-05-20,16288.24,16333.74,16158.69,16236.26,,
2021-05-21,15792.79,15946.61,15758.43,15862.15,,
2021-05-24,16229.17,16286.71,16148.27,16232.87,,
2021-05-25,16247.34,16263.58,16161.73,16189.99,,
2021-05-26,16319.02,16413.16,16289.2,16393.77,,
2021-05-27,16273.74,16290.01,16194.28,16236.6,,
2021-05-28,16286.01,16335.39,16269.72,16317.49,,
2021-05-31,16325.22,16438.04,16166.5,16250.46,,
2021-06-01,16309.62,16334.91,16233.49,16295.34,,
2021-06-02,16200.19,16375.3,16135.51,16261.66,,
2021-06-03,16253.42,16443.94,16237.17,16310.94,,
2021-06-04,16186.26,16291.55,16121.42,16250.96,,
2021-06-07,16597.76,16648.04,16441.57,16486.76,,
2021-06-08,16646.16,16847.33,16629.51,16686.9,,
2021-06-09,16709.88,16726.59,16550.4,16575.03,,
2021-06-10,16634.46,16717.14,16518.66,16643.69,,
2021-06-11,16142.61,16280.68,16083.27,16215.85,,
2021-06-14,16610.48,16684.15,16369.97,16563.65,,
2021-06-15,16495.75,16522.78,16407.94,16491.7,,
2021-06-16,16863.79,16880.65,16642.86,16692.76,,
2021-06-17,16491.56,16690.03,16448.57,16503.96,,
2021-06-18,16414.54,16573.2,16350.34,16457.77,,
2021-06-21,16834.82,16851.66,16738.57,16773.39,,
2021-06-22,16515.63,16660.49,16499.11,16617.47,,
2021-06-23,16510.97,16527.48,16351.66,16416.49,,
2021-06-24,16819.19,16872.17,16736.4,16772.82,,
2021-06-25,17187.15,17224.85,16932.0,16991.11,,
2021-06-28,16902.92,17036.82,16772.49,16852.9,,
2021-06-29,16832.91,17076.37,16700.59,16835.31,,
2021-06-30,17027.23,17063.2,16907.53,16957.42,,
2021-07-01,16903.52,16978.72,16822.59,16840.32,,
2021-07-02,16905.07,16928.51,16783.07,16842.43,,
2021-07-05,16788.74,16899.96,16686.61,16772.49,,
2021-07-06,16884.29,16987.22,16801.78,16880.1,,
2021-07-07,17131.05,17322.93,16968.51,17147.27,,
2021-07-08,17021.7,17255.23,17004.67,17140.4,,
2021-07-09,17207.55,17323.03,17186.21,17216.48,,
2021-07-12,17106.3,17187.14,16980.24,17131.36,,
2021-07-13,16720.65,16958.49,16627.12,16856.86,,
2021-07-14,17117.32,17311.42,16923.81,17092.65,,
2021-07-15,16973.59,17230.33,16805.83,17009.81,,
2021-07-16,17106.92,17270.63,17089.81,17176.16,,
2021-07-19,17154.98,17180.7,17083.82,17145.75,,
2021-07-20,17133.32,17195.29,17031.98,17060.19,,
2021-07-21,16944.87,17129.27,16819.78,17017.39,,
2021-07-22,17259.43,17276.69,17084.17,17159.44,,
2021-07-23,17201.1,17361.33,17031.73,17093.61,,
2021-07-26,17345.63,17604.57,17203.52,17324.02,,
2021-07-27,17083.69,17190.26,16975.0,17169.78,,
2021-07-28,17484.25,17557.64,17466.77,17524.18,,
2021-07-29,17477.89,17534.04,17219.82,17430.16,,
2021-07-30,17361.11,17378.47,17232.59,17357.17,,
2021-08-02,17237.07,17328.93,17103.05,17257.09,,
2021-08-03,17453.91,17636.82,17412.47,17477.64,,
2021-08-04,17250.59,17350.08,17182.41,17275.64,,
2021-08-05,17159.62,17226.34,17142.46,17189.85,,
2021-08-06,17295.83,17442.31,17278.54,17406.06,,
2021-08-09,17814.72,17832.53,17704.39,17732.4,,
2021-08-10,17994.4,18142.15,17923.2,17989.69,,
2021-08-11,17412.73,17528.96,17301.02,17436.1,,
2021-08-12,17388.95,17436.47,17297.63,17320.66,,
2021-08-13,17420.96,17533.84,17403.54,17477.82,,
2021-08-16,17427.71,17648.46,17410.28,17540.36,,
2021-08-17,17826.82,17886.39,17653.33,17795.22,,
2021-08-18,17455.69,17572.56,17155.98,17441.1,,
2021-08-19,17636.9,17678.68,17549.48,17633.79,,
2021-08-20,17591.32,17784.59,17396.18,17552.78,,
2021-08-23,17447.21,17566.02,17410.86,17541.39,,
2021-08-24,17898.09,17915.99,17819.45,17838.32,,
2021-08-25,17831.16,17973.87,17734.54,17801.41,,
2021-08-26,17604.58,17627.13,17445.18,17564.31,,
2021-08-27,17840.82,18112.18,17767.25,17901.37,,
2021-08-30,17850.64,17997.94,17832.79,17940.37,,
2021-08-31,17984.38,18171.59,17905.16,17995.26,,
2021-09-01,17644.05,17661.69,17385.57,17593.63,,
2021-09-02,17947.95,18011.52,17831.03,17873.77,,
2021-09-03,17777.54,17865.5,17751.53,17826.79,,
2021-09-06,17813.55,17936.3,17795.74,17912.1,,
2021-09-07,18044.47,18155.5,17788.6,17931.65,,
2021-09-08,18005.75,18023.75,17832.55,17958.39,,
2021-09-09,17675.76,17847.59,17533.6,17690.14,,
2021-09-10,17852.15,18042.53,17812.48,17889.89,,
2021-09-13,18366.12,18384.49,18311.02,18335.73,,
2021-09-14,18147.44,18310.35,18053.6,18188.83,,
2021-09-15,18035.45,18123.92,17947.66,18022.66,,
2021-09-16,18124.11,18242.9,17927.8,18139.22,,
2021-09-17,18146.9,18165.05,17961.35,18063.53,,
2021-09-20,18352.02,18508.01,18164.28,18341.33,,
2021-09-21,18156.2,18278.77,18067.5,18165.37,,
2021-09-22,18261.2,18279.46,18123.82,18235.4,,
2021-09-23,18193.1,18442.54,18004.87,18200.4,,
2021-09-24,18270.23,18355.58,18151.13,18212.95,,
2021-09-27,18062.31,18234.86,18038.0,18091.06,,
2021-09-28,18255.12,18273.38,18068.46,18193.78,,
2021-09-29,18375.19,18659.17,18344.75,18466.42,,
2021-09-30,18232.97,18290.51,18125.28,18188.6,,
2021-10-01,18109.76,18200.74,18017.61,18095.92,,
2021-10-04,18412.68,18511.38,18207.67,18352.87,,
2021-10-05,18489.07,18575.77,18386.7,18441.02,,
2021-10-06,18263.68,18281.94,18123.02,18144.14,,
2021-10-07,18527.83,18704.54,18430.38,18515.21,,
2021-10-08,18386.94,18491.73,18324.82,18447.11,,
2021-10-11,18487.36,18643.26,18198.41,18446.93,,
2021-10-12,18405.46,18524.19,18206.41,18354.58,,
2021-10-13,18655.48,18803.36,18445.25,18694.77,,
2021-10-14,18408.41,18558.26,18345.25,18501.65,,
2021-10-15,18352.26,18496.65,18192.87,18443.98,,
2021-10-18,18236.89,18331.83,18194.43,18307.69,,
2021-10-19,18907.02,19037.84,18700.13,18853.61,ATH 18604,Political/Market
2021-10-20,18429.03,18648.5,18306.38,18331.71,,
2021-10-21,18371.47,18403.34,18328.34,18360.72,,
2021-10-22,18414.63,18597.33,18396.21,18508.43,,
2021-10-25,18536.5,18760.39,18421.49,18479.15,,
2021-10-26,18587.5,18672.88,18384.53,18508.29,,
2021-10-27,18433.22,18615.17,18344.3,18402.99,,
2021-10-28,18502.16,18618.43,18439.21,18551.33,,
2021-10-29,18394.75,18593.15,18194.15,18426.19,,
2021-11-01,18407.3,18513.23,18309.78,18473.29,,
2021-11-02,18342.81,18420.73,18307.91,18337.16,,
2021-11-03,18396.01,18513.53,18337.0,18422.91,,
2021-11-04,18687.4,18905.41,18465.98,18528.44,,
2021-11-05,18089.61,18118.33,17997.06,18066.65,,
2021-11-08,17944.65,18038.68,17777.21,17874.12,,
2021-11-09,18343.26,18467.56,18261.57,18352.57,,
2021-11-10,17900.41,18068.89,17824.04,17925.24,,
2021-11-11,18193.0,18211.19,18127.06,18151.45,,
2021-11-12,18134.38,18152.52,17967.57,17998.09,,
2021-11-15,18155.77,18261.42,18102.84,18125.15,,
2021-11-16,18139.75,18157.89,18005.24,18088.77,,
2021-11-17,18149.05,18307.16,18036.35,18159.53,,
2021-11-18,18022.45,18040.48,17928.8,17985.48,,
2021-11-19,17792.78,17961.14,17774.98,17938.57,,
2021-11-22,18240.61,18377.19,18086.9,18327.69,,
2021-11-23,18000.76,18036.37,17884.49,18009.5,,
2021-11-24,18145.17,18163.31,18001.12,18030.43,,
2021-11-25,17805.09,17822.89,17733.1,17757.78,,
2021-11-26,17932.05,18036.69,17797.52,17832.12,,
2021-11-29,18250.22,18271.61,17971.78,18115.28,,
2021-11-30,17878.81,17986.85,17769.44,17830.77,,
2021-12-01,17836.38,18029.99,17763.03,17948.29,,
2021-12-02,17529.76,17736.81,17344.62,17602.21,,
2021-12-03,18214.3,18297.84,18137.17,18278.24,,
2021-12-06,17692.7,17809.78,17675.0,17774.86,,
2021-12-07,17944.85,18049.3,17908.35,18004.79,,
2021-12-08,17879.18,17976.09,17861.3,17930.48,,
2021-12-09,17557.15,17679.59,17524.94,17589.3,,
2021-12-10,17619.92,17714.04,17538.38,17622.44,,
2021-12-13,17705.81,17885.42,17490.92,17664.34,,
2021-12-14,17583.63,17669.92,17421.86,17541.06,,
2021-12-15,17822.89,17911.41,17797.16,17884.6,,
2021-12-16,18083.4,18188.24,17937.12,17956.36,,
2021-12-17,17804.5,17822.3,17697.26,17785.05,,
2021-12-20,17428.62,17590.21,17411.19,17553.36,,
2021-12-21,17669.78,17687.45,17517.02,17558.34,,
2021-12-22,17456.78,17537.21,17385.09,17409.52,,
2021-12-23,17671.26,17698.24,17436.81,17598.73,,
2021-12-24,17534.86,17616.97,17340.3,17468.39,,
2021-12-27,17457.45,17677.14,17439.99,17568.46,,
2021-12-28,17304.06,17398.43,17197.16,17316.01,,
2021-12-29,17280.59,17433.12,17202.65,17329.97,,
2021-12-30,17510.64,17614.09,17455.35,17526.98,,
2021-12-31,17319.27,17466.15,17066.1,17401.06,,
2022-01-03,17494.64,17642.18,17394.61,17514.2,,
2022-01-04,17051.11,17237.99,16979.81,17197.66,,
2022-01-05,17504.39,17617.36,17354.33,17502.28,,
2022-01-06,17029.58,17108.4,16997.37,17026.4,,
2022-01-07,17346.43,17363.98,17206.71,17297.37,,
2022-01-10,17480.35,17497.83,17214.67,17281.01,,
2022-01-11,17374.74,17575.26,17149.5,17311.61,,
2022-01-12,17153.34,17261.43,17043.58,17240.4,,
2022-01-13,17406.56,17432.31,17292.26,17352.46,,
2022-01-14,16977.08,17111.36,16927.04,17048.11,,
2022-01-17,16884.84,17066.48,16796.58,16957.82,,
2022-01-18,17171.37,17207.62,17000.47,17138.71,,
2022-01-19,17169.02,17275.63,17151.85,17226.73,,
2022-01-20,17421.54,17457.93,17274.93,17361.35,,
2022-01-21,17108.87,17129.77,16911.83,17006.74,,
2022-01-24,17030.25,17127.97,16911.43,16979.86,,
2022-01-25,16985.43,17096.17,16826.84,17038.87,,
2022-01-26,17308.71,17352.02,17206.13,17286.53,,
2022-01-27,17070.55,17171.62,17001.62,17059.1,,
2022-01-28,16864.65,16926.09,16835.29,16883.96,,
2022-01-31,17041.35,17058.39,16894.16,16996.03,,
2022-02-01,17002.24,17101.14,16899.03,16951.05,,
2022-02-02,16760.39,16834.74,16648.04,16678.95,,
2022-02-03,17096.65,17181.22,17023.47,17099.41,,
2022-02-04,16812.57,16971.97,16691.45,16876.82,,
2022-02-07,17046.19,17165.22,16820.41,16957.3,,
2022-02-08,16970.19,16987.16,16805.86,16863.15,,
2022-02-09,16592.15,16694.16,16492.29,16599.59,,
2022-02-10,16754.73,16850.79,16737.97,16790.81,,
2022-02-11,16996.84,17149.26,16877.88,16949.66,,
2022-02-14,16549.83,16652.18,16443.69,16615.37,,
2022-02-15,16523.35,16631.26,16460.42,16568.79,,
2022-02-16,16745.77,16880.69,16729.02,16786.02,,
2022-02-17,16770.94,17013.26,16519.87,16818.17,,
2022-02-18,16879.44,17023.0,16657.84,16826.23,,
2022-02-21,16643.6,16757.53,16575.48,16617.44,,
2022-02-22,16681.58,16856.08,16613.29,16732.49,,
2022-02-23,16493.14,16623.01,16424.55,16516.26,,
2022-02-24,16433.78,16540.13,16417.34,16463.78,Russia-Ukraine war -4.8%,Global
2022-02-25,16522.97,16702.52,16375.64,16477.11,,
2022-02-28,16579.95,16601.23,16464.67,16542.82,,
2022-03-01,16531.45,16677.42,16395.19,16538.06,,
2022-03-02,16995.0,17038.34,16758.57,16795.03,,
2022-03-03,16474.88,16544.88,16458.41,16506.02,,
2022-03-04,16545.07,16561.62,16420.04,16498.58,,
2022-03-07,16521.12,16603.47,16465.14,16561.97,,
2022-03-08,16363.53,16461.76,16347.17,16386.06,,
2022-03-09,16193.6,16476.6,16177.4,16409.33,,
2022-03-10,16554.93,16625.5,16410.24,16438.68,,
2022-03-11,16394.94,16545.0,16224.87,16462.55,,
2022-03-14,16408.94,16425.35,16243.74,16308.82,,
2022-03-15,16641.76,16751.71,16625.12,16713.2,,
2022-03-16,16404.61,16638.77,16388.2,16446.22,,
2022-03-17,16438.71,16573.51,16286.72,16459.64,,
2022-03-18,16432.7,16449.13,16323.77,16418.01,,
2022-03-21,16301.52,16428.9,16051.42,16267.52,,
2022-03-22,16344.39,16412.76,16328.04,16387.72,,
2022-03-23,16036.61,16212.13,15932.68,16154.12,,
2022-03-24,16307.42,16323.73,16220.79,16240.92,,
2022-03-25,16473.66,16565.04,16381.27,16444.09,,
2022-03-28,16073.52,16190.05,15924.16,16102.39,,
2022-03-29,16526.13,16632.88,16335.17,16465.54,,
2022-03-30,16259.11,16382.51,16220.4,16238.15,,
2022-03-31,16230.05,16328.25,16037.79,16163.3,,
2022-04-01,16207.11,16342.81,16106.65,16291.0,,
2022-04-04,15957.48,16110.02,15909.21,15981.11,,
2022-04-05,16053.82,16208.34,15970.61,16130.2,,
2022-04-06,16007.63,16155.01,15914.18,15933.06,,
2022-04-07,15940.03,16046.06,15836.88,15916.46,,
2022-04-08,16204.65,16344.15,16166.7,16263.17,,
2022-04-11,16123.8,16208.45,16107.67,16153.84,,
2022-04-12,16215.42,16231.64,16087.92,16113.88,,
2022-04-13,16010.69,16104.77,15821.77,15938.26,,
2022-04-14,16047.73,16071.13,15977.68,16042.67,,
2022-04-15,15825.39,15933.52,15802.93,15888.46,,
2022-04-18,15903.74,15928.65,15856.45,15876.97,,
2022-04-19,15564.12,15579.69,15423.14,15474.93,,
2022-04-20,15669.51,15826.09,15637.52,15794.85,,
2022-04-21,15945.55,16062.68,15905.49,15969.76,,
2022-04-22,15954.87,16087.87,15717.68,15813.54,,
2022-04-25,16039.52,16099.97,15876.71,15930.35,,
2022-04-26,15846.55,15862.4,15664.51,15746.73,,
2022-04-27,15891.97,15908.98,15739.09,15789.11,,
2022-04-28,15669.49,15806.96,15573.64,15597.59,,
2022-04-29,15746.95,15922.81,15731.2,15817.19,,
2022-05-02,16085.62,16147.57,15917.67,16035.49,,
2022-05-03,15747.34,15763.09,15654.83,15716.03,,
2022-05-04,15716.36,15868.69,15492.75,15709.57,RBI surprise +40bps,RBI
2022-05-05,15659.11,15777.45,15604.03,15632.97,,
2022-05-06,15772.22,15909.76,15732.5,15809.14,,
2022-05-09,15659.64,15675.3,15606.75,15626.24,,
2022-05-10,15384.67,15467.79,15369.28,15421.41,,
