Date,Close,sma50,sma200,atr14,chop14,adx14,macd,signal,macd_hist,rsi14,regime,macd_cross,rsi_zone,div,month_so_far_pct,ytd_pct,ret_1y_pct,off_ath_pct,scenario,action,sig,Event
2023-09-06,20464.99,20219.80,19195.70,301.18,65.25,7.20,68.76,86.85,-18.09,52.04,CHOP,,NEUTRAL,,1.17,14.34,24.15,-0.97,CHOP-DOWN,STAND-ASIDE,0,
2023-09-07,20778.25,20243.28,19211.10,305.60,63.67,7.21,90.35,87.55,2.80,57.69,CHOP,CROSS_UP,NEUTRAL,,2.71,16.09,26.42,0.00,CHOP-UP,WATCH,0,
2023-09-08,20468.63,20259.87,19225.13,310.89,62.00,7.18,81.53,86.34,-4.82,51.26,CHOP,CROSS_DOWN,NEUTRAL,,1.18,14.36,22.80,-1.49,CHOP-MID,STAND-ASIDE,0,
2023-09-11,20722.93,20278.37,19240.90,321.59,58.03,7.19,93.98,87.87,6.11,55.63,CHOP,CROSS_UP,NEUTRAL,,2.44,15.79,25.67,-0.27,CHOP-UP,WATCH,0,
2023-09-12,20552.27,20290.30,19254.24,328.75,58.80,6.84,89.04,88.10,0.94,52.25,CHOP,,NEUTRAL,,1.60,14.83,22.56,-1.09,CHOP-UP,WATCH,0,
2023-09-13,20903.02,20310.37,19269.74,334.83,58.08,6.68,112.14,92.91,19.23,57.92,CHOP,,NEUTRAL,,3.33,16.79,24.39,0.00,CHOP-UP,WATCH,0,
2023-09-14,20379.84,20320.78,19282.02,363.75,63.04,7.18,87.23,91.78,-4.55,48.64,CHOP,CROSS_DOWN,NEUTRAL,,0.75,13.87,21.41,-2.50,CHOP-MID,STAND-ASIDE,0,
2023-09-15,20718.02,20336.93,19298.81,376.76,65.87,6.86,93.69,92.16,1.53,53.79,CHOP,CROSS_UP,NEUTRAL,,2.42,15.76,23.83,-0.89,CHOP-UP,WATCH,0,
2023-09-18,21027.69,20357.84,19315.56,374.66,61.90,6.84,122.39,98.21,24.19,57.95,CHOP,,NEUTRAL,,3.95,17.49,24.39,0.00,CHOP-UP,WATCH,0,
2023-09-19,20650.20,20368.90,19328.04,387.66,64.29,6.84,113.37,101.24,12.13,51.83,CHOP,,NEUTRAL,,2.08,15.38,22.59,-1.80,CHOP-MID,STAND-ASIDE,0,
2023-09-20,20743.48,20376.77,19341.76,385.09,65.85,6.61,112.45,103.48,8.97,53.15,CHOP,,NEUTRAL,,2.54,15.90,23.85,-1.35,CHOP-UP,WATCH,0,
2023-09-21,20644.75,20387.02,19354.91,375.15,69.52,6.54,102.57,103.30,-0.73,51.54,CHOP,CROSS_DOWN,NEUTRAL,,2.05,15.35,22.06,-1.82,CHOP-MID,STAND-ASIDE,0,
2023-09-22,20966.21,20404.99,19370.23,381.72,68.30,6.54,119.31,106.50,12.81,56.18,CHOP,CROSS_UP,NEUTRAL,,3.64,17.14,22.11,-0.29,CHOP-UP,WATCH,0,
2023-09-25,20841.82,20425.32,19383.43,374.89,68.15,6.24,121.14,109.43,11.71,54.03,CHOP,,NEUTRAL,,3.03,16.45,23.68,-0.88,CHOP-UP,WATCH,0,
2023-09-26,20867.07,20443.66,19396.12,363.49,68.57,5.96,123.21,112.18,11.02,54.41,CHOP,,NEUTRAL,,3.15,16.59,25.77,-0.76,CHOP-UP,WATCH,0,
2023-09-27,20938.73,20459.21,19410.48,361.54,66.43,6.02,129.14,115.57,13.56,55.54,CHOP,,NEUTRAL,,3.51,16.99,23.17,-0.42,CHOP-UP,WATCH,0,
2023-09-28,21026.34,20475.04,19426.11,371.30,61.52,6.44,139.30,120.32,18.98,56.95,CHOP,,NEUTRAL,,3.94,17.48,26.34,-0.01,CHOP-UP,WATCH,0,
2023-09-29,20809.46,20489.40,19439.04,362.33,60.11,6.69,128.38,121.93,6.45,52.52,CHOP,,NEUTRAL,,2.87,16.27,23.16,-1.04,CHOP-UP,WATCH,0,
2023-10-02,20701.16,20501.56,19452.57,354.48,58.96,6.32,109.72,119.49,-9.77,50.41,CHOP,CROSS_DOWN,NEUTRAL,,0.00,15.66,22.24,-1.55,CHOP-MID,STAND-ASIDE,0,
2023-10-03,21182.66,20521.61,19467.43,367.28,59.78,6.98,132.25,122.04,10.21,58.41,CHOP,CROSS_UP,NEUTRAL,,2.33,18.35,25.00,0.00,CHOP-UP,WATCH,0,
2023-10-04,20768.12,20533.90,19480.69,381.48,70.25,6.48,115.34,120.70,-5.36,50.81,CHOP,CROSS_DOWN,NEUTRAL,,0.32,16.04,23.15,-1.96,CHOP-MID,STAND-ASIDE,0,
2023-10-05,20999.66,20550.96,19495.43,372.60,68.19,6.48,119.24,120.41,-1.17,54.38,CHOP,,NEUTRAL,,1.44,17.33,22.90,-0.86,CHOP-MID,STAND-ASIDE,0,
2023-10-06,20811.33,20562.44,19510.00,376.11,68.73,6.39,105.91,117.51,-11.60,51.13,CHOP,,NEUTRAL,,0.53,16.28,22.38,-1.75,CHOP-MID,STAND-ASIDE,0,
2023-10-09,20826.18,20574.15,19523.28,360.55,66.94,6.25,95.45,113.10,-17.65,51.38,CHOP,,NEUTRAL,,0.60,16.36,21.90,-1.68,CHOP-DOWN,STAND-ASIDE,0,
2023-10-10,20955.25,20592.75,19537.78,354.46,66.33,5.93,96.46,109.77,-13.31,53.57,CHOP,,NEUTRAL,,1.23,17.08,23.35,-1.07,CHOP-MID,STAND-ASIDE,0,
2023-10-11,20848.84,20601.71,19550.61,343.35,68.79,5.63,87.67,105.35,-17.68,51.51,CHOP,,NEUTRAL,,0.71,16.49,20.35,-1.58,CHOP-DOWN,STAND-ASIDE,0,
2023-10-12,21135.77,20620.58,19565.95,345.87,68.07,5.77,102.67,104.81,-2.15,56.38,CHOP,,NEUTRAL,,2.10,18.09,24.06,-0.22,CHOP-MID,STAND-ASIDE,0,
2023-10-13,21125.16,20638.80,19581.07,334.40,67.23,5.99,112.40,106.33,6.07,56.16,CHOP,CROSS_UP,NEUTRAL,,2.05,18.03,23.73,-0.27,CHOP-UP,WATCH,0,
2023-10-16,20808.37,20648.40,19593.86,339.84,68.83,5.85,93.48,103.76,-10.28,49.77,CHOP,CROSS_DOWN,NEUTRAL,,0.52,16.26,22.14,-1.77,CHOP-MID,STAND-ASIDE,0,
2023-10-17,20993.41,20657.65,19608.47,335.97,68.42,5.70,92.35,101.48,-9.13,53.13,CHOP,,NEUTRAL,,1.41,17.30,22.39,-0.89,CHOP-MID,STAND-ASIDE,0,
2023-10-18,20932.45,20673.26,19622.21,331.03,69.52,5.59,85.54,98.29,-12.75,51.90,CHOP,,NEUTRAL,,1.12,16.96,21.00,-1.18,CHOP-MID,STAND-ASIDE,0,
2023-10-19,20928.81,20686.35,19635.56,314.71,68.28,5.50,78.95,94.42,-15.47,51.82,CHOP,,NEUTRAL,,1.10,16.94,20.36,-1.20,CHOP-DOWN,STAND-ASIDE,0,
2023-10-20,21071.88,20698.70,19648.85,305.50,68.81,5.81,84.30,92.40,-8.10,54.67,CHOP,,NEUTRAL,,1.79,17.74,21.21,-0.52,CHOP-MID,STAND-ASIDE,0,
2023-10-23,21111.48,20715.92,19662.81,302.06,66.25,5.90,90.68,92.05,-1.37,55.46,CHOP,,NEUTRAL,,1.98,17.96,22.67,-0.34,CHOP-MID,STAND-ASIDE,0,
2023-10-24,20750.88,20720.83,19675.28,311.00,64.89,5.58,65.89,86.82,-20.93,47.40,CHOP,,NEUTRAL,,0.24,15.94,20.09,-2.04,CHOP-DOWN,STAND-ASIDE,0,
2023-10-25,20807.61,20729.25,19687.25,318.08,66.38,5.57,50.24,79.50,-29.27,48.66,CHOP,,NEUTRAL,,0.51,16.26,19.64,-1.77,CHOP-DOWN,STAND-ASIDE,0,
2023-10-26,20998.08,20739.00,19700.80,325.45,68.22,6.11,52.60,74.12,-21.53,52.77,CHOP,,NEUTRAL,,1.43,17.32,21.64,-0.87,CHOP-DOWN,STAND-ASIDE,0,
2023-10-27,21037.58,20758.30,19714.59,330.68,70.45,6.23,57.00,70.70,-13.70,53.59,CHOP,,NEUTRAL,,1.63,17.54,20.41,-0.68,CHOP-MID,STAND-ASIDE,0,
2023-10-30,20803.77,20762.78,19728.19,334.56,71.43,5.88,41.14,64.79,-23.64,48.21,CHOP,,NEUTRAL,,0.50,16.24,19.84,-1.79,CHOP-DOWN,STAND-ASIDE,0,
2023-10-31,20968.81,20777.80,19740.58,334.86,72.63,6.35,41.42,60.11,-18.69,51.88,CHOP,,NEUTRAL,,1.29,17.16,21.54,-1.01,CHOP-DOWN,STAND-ASIDE,0,
2023-11-01,21338.22,20798.97,19755.29,349.90,61.83,7.62,70.63,62.22,8.41,58.91,CHOP,CROSS_UP,NEUTRAL,,0.00,19.22,24.13,0.00,CHOP-UP,WATCH,0,
2023-11-02,21074.94,20809.30,19769.22,346.92,62.82,8.00,71.71,64.12,7.60,52.97,CHOP,,NEUTRAL,,-1.23,17.75,20.34,-1.23,CHOP-UP,WATCH,0,
2023-11-03,20895.92,20815.15,19782.47,340.14,61.53,7.85,57.46,62.78,-5.33,49.33,CHOP,CROSS_DOWN,NEUTRAL,,-2.07,16.75,19.60,-2.07,CHOP-MID,STAND-ASIDE,0,
2023-11-06,21078.35,20823.42,19796.52,346.37,62.69,8.23,60.19,62.27,-2.07,52.89,CHOP,,NEUTRAL,,-1.22,17.77,22.08,-1.22,CHOP-MID,STAND-ASIDE,0,
2023-11-07,21305.35,20840.33,19811.04,344.45,63.11,8.75,79.75,65.76,13.99,56.94,CHOP,CROSS_UP,NEUTRAL,,-0.15,19.04,21.54,-0.15,CHOP-UP,WATCH,0,
2023-11-08,20981.84,20848.48,19823.72,359.46,66.53,8.43,68.36,66.28,2.08,50.30,CHOP,,NEUTRAL,,-1.67,17.23,17.76,-1.67,CHOP-MID,STAND-ASIDE,0,
2023-11-09,21008.61,20858.30,19836.22,344.43,66.26,7.98,60.80,65.19,-4.39,50.81,CHOP,CROSS_DOWN,NEUTRAL,,-1.54,17.38,21.67,-1.54,CHOP-MID,STAND-ASIDE,0,
2023-11-10,21036.44,20874.45,19850.16,332.41,65.67,7.71,56.40,63.43,-7.03,51.37,CHOP,,NEUTRAL,,-1.41,17.54,19.17,-1.41,CHOP-MID,STAND-ASIDE,0,
2023-11-13,21085.64,20885.19,19861.59,338.83,65.63,7.35,56.23,61.99,-5.76,52.40,CHOP,,NEUTRAL,,-1.18,17.81,21.04,-1.18,CHOP-MID,STAND-ASIDE,0,
2023-11-14,21549.40,20908.51,19876.59,353.32,63.73,7.87,92.46,68.08,24.37,60.83,CHOP,CROSS_UP,NEUTRAL,,0.99,20.40,21.34,0.00,CHOP-UP,WATCH,0,
2023-11-15,21193.12,20923.08,19889.55,364.99,64.42,7.46,91.36,72.74,18.62,53.06,CHOP,,NEUTRAL,,-0.68,18.41,20.70,-1.65,CHOP-UP,WATCH,0,
2023-11-16,21241.13,20932.33,19902.07,373.08,64.98,7.40,93.29,76.85,16.44,53.91,CHOP,,NEUTRAL,,-0.46,18.68,21.51,-1.43,CHOP-UP,WATCH,0,
2023-11-17,21163.32,20946.23,19916.14,364.03,68.01,7.35,87.54,78.99,8.55,52.25,CHOP,,NEUTRAL,,-0.82,18.25,18.58,-1.79,CHOP-UP,WATCH,0,
2023-11-20,20995.14,20951.67,19927.37,361.03,67.89,6.90,68.61,76.91,-8.30,48.76,CHOP,CROSS_DOWN,NEUTRAL,,-1.61,17.31,18.63,-2.57,CHOP-MID,STAND-ASIDE,0,
2023-11-21,21551.82,20971.66,19941.23,385.80,65.91,7.61,97.41,81.01,16.40,58.62,CHOP,CROSS_UP,NEUTRAL,BEAR_DIV,1.00,20.42,22.02,0.00,TOP-WARNING,NO-NEW,0,
2023-11-22,21024.83,20974.10,19953.97,400.96,67.88,7.09,76.83,80.17,-3.35,49.00,CHOP,CROSS_DOWN,NEUTRAL,,-1.47,17.47,19.68,-2.45,CHOP-MID,STAND-ASIDE,0,
2023-11-23,21301.05,20992.52,19968.62,404.02,69.13,7.41,81.86,80.51,1.35,53.33,CHOP,CROSS_UP,NEUTRAL,,-0.17,19.02,19.11,-1.16,CHOP-UP,WATCH,0,
2023-11-24,21483.42,21007.83,19984.11,403.25,68.92,7.38,99.41,84.29,15.12,55.98,CHOP,,NEUTRAL,,0.68,20.03,20.68,-0.32,CHOP-UP,WATCH,0,
2023-11-27,21460.30,21016.48,19999.09,385.89,67.87,7.35,110.19,89.47,20.72,55.55,CHOP,,NEUTRAL,,0.57,19.91,19.72,-0.42,CHOP-UP,WATCH,0,
2023-11-28,21460.79,21032.69,20014.01,379.56,70.42,7.78,117.42,95.06,22.36,55.56,CHOP,,NEUTRAL,,0.57,19.91,23.62,-0.42,CHOP-UP,WATCH,0,
2023-11-29,21242.68,21042.68,20026.51,376.00,71.66,7.48,104.34,96.92,7.43,51.24,CHOP,,NEUTRAL,,-0.45,18.69,20.17,-1.43,CHOP-MID,STAND-ASIDE,0,
2023-11-30,21240.85,21054.60,20038.71,363.72,71.84,7.15,92.77,96.09,-3.32,51.20,CHOP,CROSS_DOWN,NEUTRAL,,-0.46,18.68,17.01,-1.44,CHOP-MID,STAND-ASIDE,0,
2023-12-01,21129.75,21057.87,20051.30,358.26,74.03,6.76,73.77,91.62,-17.85,48.96,CHOP,,NEUTRAL,,0.00,18.06,17.39,-1.96,CHOP-DOWN,STAND-ASIDE,0,
2023-12-04,21526.79,21071.57,20066.16,367.70,73.68,7.03,89.73,91.24,-1.52,56.33,CHOP,,NEUTRAL,,1.88,20.28,19.49,-0.12,CHOP-MID,STAND-ASIDE,0,
2023-12-05,21308.99,21080.41,20078.81,359.30,71.78,7.00,83.83,89.76,-5.93,51.90,CHOP,,NEUTRAL,,0.85,19.06,19.03,-1.13,CHOP-MID,STAND-ASIDE,0,
2023-12-06,21218.57,21086.01,20091.22,350.67,70.00,6.59,71.04,86.02,-14.98,50.14,CHOP,,NEUTRAL,,0.42,18.55,16.58,-1.55,CHOP-MID,STAND-ASIDE,0,
2023-12-07,21303.76,21091.55,20103.34,337.33,69.36,6.32,67.00,82.21,-15.21,51.80,CHOP,,NEUTRAL,,0.82,19.03,16.23,-1.15,CHOP-DOWN,STAND-ASIDE,0,
2023-12-08,21224.74,21099.86,20116.62,332.72,70.67,5.88,56.78,77.13,-20.35,50.13,CHOP,,NEUTRAL,,0.45,18.59,17.48,-1.52,CHOP-DOWN,STAND-ASIDE,0,
2023-12-11,21717.41,21120.19,20131.30,350.49,64.77,6.42,87.42,79.18,8.23,59.00,CHOP,CROSS_UP,NEUTRAL,,2.78,21.34,21.32,0.00,CHOP-UP,WATCH,0,
2023-12-12,21488.87,21126.31,20146.02,351.33,64.47,6.17,92.20,81.79,10.41,54.18,CHOP,,NEUTRAL,,1.70,20.07,17.92,-1.05,CHOP-UP,WATCH,0,
2023-12-13,21519.88,21141.34,20159.23,344.11,62.80,6.29,97.36,84.90,12.46,54.72,CHOP,,NEUTRAL,,1.85,20.24,19.58,-0.91,CHOP-UP,WATCH,0,
2023-12-14,21565.78,21152.67,20172.67,334.78,61.17,6.42,103.96,88.72,15.25,55.56,CHOP,,NEUTRAL,,2.06,20.49,18.42,-0.70,CHOP-UP,WATCH,0,
2023-12-15,21648.84,21169.42,20186.97,319.27,60.78,6.55,114.58,93.89,20.69,57.10,CHOP,,NEUTRAL,,2.46,20.96,19.50,-0.32,CHOP-UP,WATCH,0,
2023-12-18,21731.43,21187.52,20200.64,309.60,58.49,7.08,128.17,100.75,27.43,58.63,CHOP,,NEUTRAL,,2.85,21.42,20.39,0.00,CHOP-UP,WATCH,0,
2023-12-19,21694.77,21202.31,20215.52,306.10,57.16,7.29,134.44,107.48,26.96,57.65,CHOP,,NEUTRAL,,2.67,21.22,21.22,-0.17,CHOP-UP,WATCH,0,
2023-12-20,21705.19,21219.44,20229.71,300.43,57.38,7.48,138.65,113.72,24.93,57.86,CHOP,,NEUTRAL,,2.72,21.27,19.45,-0.12,CHOP-UP,WATCH,0,
2023-12-21,21685.14,21230.43,20243.01,308.44,60.20,7.25,138.77,118.73,20.04,57.26,CHOP,,NEUTRAL,,2.63,21.16,20.11,-0.21,CHOP-UP,WATCH,0,
2023-12-22,21665.71,21241.24,20256.88,313.75,59.17,6.93,135.73,122.13,13.60,56.64,CHOP,,NEUTRAL,,2.54,21.05,18.50,-0.30,CHOP-UP,WATCH,0,
2023-12-25,21902.94,21263.13,20271.55,319.01,53.71,7.38,150.73,127.85,22.88,62.05,RANGE,,NEUTRAL,,3.66,22.38,21.22,0.00,CHOP-UP,WATCH,0,
2023-12-26,21672.67,21276.71,20285.10,317.30,57.74,6.98,142.39,130.76,11.63,54.89,CHOP,,NEUTRAL,,2.57,21.09,19.73,-1.05,CHOP-UP,WATCH,0,
2023-12-27,21513.27,21288.33,20297.81,328.02,60.44,7.25,121.52,128.91,-7.39,50.54,CHOP,CROSS_DOWN,NEUTRAL,,1.82,20.20,17.88,-1.78,CHOP-MID,STAND-ASIDE,0,
2023-12-28,21728.48,21304.32,20311.53,321.53,68.46,7.50,120.95,127.32,-6.37,55.65,CHOP,,NEUTRAL,,2.83,21.40,20.24,-0.80,CHOP-MID,STAND-ASIDE,0,
2023-12-29,21536.52,21313.62,20324.09,317.19,65.58,8.01,103.82,122.62,-18.80,50.63,CHOP,,NEUTRAL,,1.93,20.33,18.43,-1.67,CHOP-DOWN,STAND-ASIDE,0,
2024-01-01,22035.15,21332.09,20341.09,341.44,61.49,8.24,128.99,123.89,5.09,60.58,CHOP,CROSS_UP,NEUTRAL,,0.00,2.32,20.69,0.00,CHOP-UP,WATCH,0,
2024-01-02,21995.31,21356.98,20357.46,322.54,59.95,8.44,144.06,127.93,16.13,59.55,CHOP,,NEUTRAL,,-0.18,2.13,19.44,-0.18,CHOP-UP,WATCH,0,
2024-01-03,21854.58,21377.92,20371.99,315.56,60.05,7.94,142.99,130.94,12.06,55.92,CHOP,,NEUTRAL,,-0.82,1.48,19.31,-0.82,CHOP-UP,WATCH,0,
2024-01-04,21844.33,21394.84,20386.00,308.76,60.97,7.38,139.72,132.69,7.02,55.65,CHOP,,NEUTRAL,,-0.87,1.43,19.65,-0.87,CHOP-UP,WATCH,0,
2024-01-05,21697.55,21408.04,20399.18,315.51,62.86,7.79,123.85,130.92,-7.08,51.85,CHOP,CROSS_DOWN,NEUTRAL,,-1.53,0.75,17.83,-1.53,CHOP-MID,STAND-ASIDE,0,
2024-01-08,21660.98,21425.19,20411.00,312.26,62.94,8.17,107.08,126.16,-19.07,50.92,CHOP,,NEUTRAL,,-1.70,0.58,18.44,-1.70,CHOP-DOWN,STAND-ASIDE,0,
2024-01-09,21577.90,21437.37,20423.26,303.16,62.59,8.52,86.10,118.15,-32.04,48.77,CHOP,,NEUTRAL,,-2.08,0.19,18.05,-2.08,CHOP-DOWN,STAND-ASIDE,0,
2024-01-10,21580.95,21442.22,20436.66,304.19,61.77,8.21,68.93,108.30,-39.37,48.86,CHOP,,NEUTRAL,,-2.06,0.21,19.34,-2.06,CHOP-DOWN,STAND-ASIDE,0,
2024-01-11,21693.26,21454.59,20448.63,294.75,59.91,7.93,63.64,99.37,-35.73,52.02,CHOP,,NEUTRAL,,-1.55,0.73,17.32,-1.55,CHOP-DOWN,STAND-ASIDE,0,
2024-01-12,21757.20,21471.82,20461.16,287.93,58.16,7.62,63.88,92.27,-28.39,53.78,CHOP,,NEUTRAL,,-1.26,1.02,18.27,-1.26,CHOP-DOWN,STAND-ASIDE,0,
2024-01-15,21632.28,21482.89,20473.10,307.59,60.63,8.16,53.37,84.49,-31.12,49.93,CHOP,,NEUTRAL,,-1.83,0.44,18.28,-1.83,CHOP-DOWN,STAND-ASIDE,0,
2024-01-16,21594.95,21488.69,20485.75,300.10,58.80,8.65,41.55,75.90,-34.35,48.81,CHOP,,NEUTRAL,,-2.00,0.27,18.36,-2.00,CHOP-DOWN,STAND-ASIDE,0,
2024-01-17,21492.88,21498.91,20498.52,288.48,57.84,9.22,23.68,65.46,-41.78,45.78,CHOP,,NEUTRAL,,-2.46,-0.20,17.64,-2.46,CHOP-DOWN,STAND-ASIDE,0,
2024-01-18,21722.26,21513.18,20511.96,302.20,59.92,8.97,27.70,57.91,-30.21,52.86,CHOP,,NEUTRAL,,-1.42,0.86,18.05,-1.42,CHOP-DOWN,STAND-ASIDE,0,
2024-01-19,21754.71,21527.55,20524.90,313.31,65.28,8.50,33.13,52.95,-19.83,53.78,CHOP,,NEUTRAL,,-1.27,1.01,17.94,-1.27,CHOP-DOWN,STAND-ASIDE,0,
2024-01-22,21646.29,21538.76,20537.46,307.08,70.87,8.06,28.35,48.03,-19.68,50.26,CHOP,,NEUTRAL,,-1.76,0.51,16.96,-1.76,CHOP-DOWN,STAND-ASIDE,0,
2024-01-23,21815.27,21544.08,20550.22,304.63,71.32,8.04,37.76,45.98,-8.21,55.19,CHOP,,NEUTRAL,,-1.00,1.29,19.54,-1.00,CHOP-MID,STAND-ASIDE,0,
2024-01-24,21616.08,21552.54,20563.26,299.13,71.38,7.56,28.82,42.55,-13.73,49.02,CHOP,,NEUTRAL,,-1.90,0.37,14.98,-1.90,CHOP-MID,STAND-ASIDE,0,
2024-01-25,21708.94,21561.89,20575.72,289.49,69.11,7.03,28.89,39.82,-10.92,51.73,CHOP,,NEUTRAL,,-1.48,0.80,17.03,-1.48,CHOP-MID,STAND-ASIDE,0,
2024-01-26,21789.54,21574.42,20587.35,288.60,69.18,6.91,35.05,38.86,-3.81,54.01,CHOP,,NEUTRAL,,-1.11,1.17,17.14,-1.11,CHOP-MID,STAND-ASIDE,0,
2024-01-29,21422.53,21582.96,20598.80,296.60,71.23,6.85,10.20,33.13,-22.93,43.84,CHOP,,NEUTRAL,,-2.78,-0.53,14.33,-2.78,CHOP-DOWN,STAND-ASIDE,0,
2024-01-30,22020.79,21592.34,20611.46,337.27,60.53,8.13,38.33,34.17,4.16,57.80,CHOP,CROSS_UP,NEUTRAL,,-0.07,2.25,20.01,-0.07,CHOP-UP,WATCH,0,
2024-01-31,21752.60,21606.90,20623.24,348.71,63.09,8.03,38.55,35.05,3.50,51.60,CHOP,,NEUTRAL,,-1.28,1.00,16.01,-1.28,CHOP-MID,STAND-ASIDE,0,
2024-02-01,21929.26,21619.46,20637.79,343.48,63.67,8.45,52.37,38.51,13.86,55.02,CHOP,,NEUTRAL,,0.00,1.82,16.77,-0.48,CHOP-UP,WATCH,0,
2024-02-02,21795.98,21625.71,20649.74,348.10,64.18,8.21,51.97,41.20,10.77,52.04,CHOP,,NEUTRAL,,-0.61,1.20,17.97,-1.09,CHOP-UP,WATCH,0,
2024-02-05,21957.65,21635.66,20661.93,340.87,64.52,8.07,63.96,45.75,18.20,55.21,CHOP,,NEUTRAL,,0.13,1.96,19.52,-0.35,CHOP-UP,WATCH,0,
2024-02-06,21742.37,21641.29,20673.90,337.58,65.71,7.71,55.45,47.69,7.76,50.42,CHOP,,NEUTRAL,,-0.85,0.96,18.26,-1.33,CHOP-MID,STAND-ASIDE,0,
2024-02-07,21540.28,21647.24,20684.27,336.14,64.48,7.97,32.03,44.56,-12.53,46.36,CHOP,CROSS_DOWN,NEUTRAL,,-1.77,0.02,16.65,-2.25,CHOP-MID,STAND-ASIDE,0,
2024-02-08,22041.00,21663.25,20698.70,352.01,65.24,7.60,53.26,46.30,6.96,55.85,CHOP,CROSS_UP,NEUTRAL,,0.51,2.34,19.29,0.00,CHOP-UP,WATCH,0,
2024-02-09,21573.45,21672.12,20709.34,370.95,68.08,7.83,31.99,43.44,-11.45,47.42,CHOP,CROSS_DOWN,NEUTRAL,,-1.62,0.17,15.11,-2.12,CHOP-MID,STAND-ASIDE,0,
2024-02-12,21879.87,21679.18,20721.54,371.69,68.83,7.74,39.40,42.63,-3.23,52.48,CHOP,,NEUTRAL,,-0.23,1.59,16.38,-0.73,CHOP-MID,STAND-ASIDE,0,
2024-02-13,21576.37,21684.53,20732.84,370.67,69.71,7.99,20.55,38.21,-17.66,47.59,CHOP,,NEUTRAL,,-1.61,0.19,15.93,-2.11,CHOP-DOWN,STAND-ASIDE,0,
2024-02-14,21519.98,21690.56,20743.02,375.30,69.67,8.60,1.05,30.78,-29.73,46.72,CHOP,,NEUTRAL,,-1.87,-0.08,15.97,-2.36,CHOP-DOWN,STAND-ASIDE,0,
2024-02-15,21684.45,21698.17,20755.03,379.57,70.66,8.99,-1.12,24.40,-25.52,49.62,CHOP,,NEUTRAL,,-1.12,0.69,15.47,-1.62,CHOP-DOWN,STAND-ASIDE,0,
2024-02-16,22133.39,21716.35,20768.37,394.87,71.85,8.52,33.00,26.12,6.88,56.56,CHOP,CROSS_UP,NEUTRAL,,0.93,2.77,18.13,0.00,CHOP-UP,WATCH,0,
2024-02-19,21833.85,21718.67,20779.60,391.04,68.96,8.25,35.47,27.99,7.48,51.46,CHOP,,NEUTRAL,,-0.44,1.38,15.65,-1.35,CHOP-MID,STAND-ASIDE,0,
2024-02-20,21971.98,21728.34,20792.28,388.92,68.06,8.01,48.01,32.00,16.02,53.54,CHOP,,NEUTRAL,,0.19,2.02,18.33,-0.73,CHOP-UP,WATCH,0,
2024-02-21,21676.58,21731.47,20803.83,393.24,69.21,7.90,33.73,32.34,1.39,48.74,CHOP,,NEUTRAL,,-1.15,0.65,15.41,-2.06,CHOP-MID,STAND-ASIDE,0,
2024-02-22,21706.02,21734.28,20816.14,376.65,67.56,7.79,24.51,30.78,-6.27,49.22,CHOP,CROSS_DOWN,NEUTRAL,,-1.02,0.79,17.05,-1.93,CHOP-MID,STAND-ASIDE,0,
2024-02-23,21660.01,21734.50,20826.32,367.09,67.53,7.45,13.33,27.29,-13.96,48.45,CHOP,,NEUTRAL,,-1.23,0.57,14.74,-2.14,CHOP-MID,STAND-ASIDE,0,
2024-02-26,21890.47,21737.68,20838.40,369.14,68.22,7.04,22.80,26.39,-3.59,52.50,CHOP,,NEUTRAL,,-0.18,1.64,15.96,-1.10,CHOP-MID,STAND-ASIDE,0,
2024-02-27,21773.70,21739.26,20849.22,354.78,67.20,6.67,20.65,25.24,-4.59,50.34,CHOP,,NEUTRAL,,-0.71,1.10,15.88,-1.63,CHOP-MID,STAND-ASIDE,0,
2024-02-28,22111.30,21747.38,20861.11,369.10,65.17,7.45,45.66,29.33,16.34,55.97,CHOP,CROSS_UP,NEUTRAL,,0.83,2.67,16.39,-0.10,CHOP-UP,WATCH,0,
2024-02-29,21703.70,21747.75,20870.76,380.86,64.59,7.04,32.22,29.90,2.32,48.78,CHOP,,NEUTRAL,,-1.03,0.78,15.95,-1.94,CHOP-MID,STAND-ASIDE,0,
2024-03-01,22004.79,21754.53,20882.55,381.17,64.62,7.37,45.34,32.99,12.35,53.53,CHOP,,NEUTRAL,,0.00,2.17,16.63,-0.58,CHOP-UP,WATCH,0,
2024-03-04,21854.22,21753.56,20893.75,380.85,64.75,7.28,43.09,35.01,8.08,50.98,CHOP,,NEUTRAL,,-0.68,1.48,14.87,-1.26,CHOP-MID,STAND-ASIDE,0,
2024-03-05,21667.05,21753.45,20902.88,394.03,63.55,7.43,25.91,33.19,-7.28,47.93,CHOP,CROSS_DOWN,NEUTRAL,,-1.53,0.61,14.69,-2.11,CHOP-MID,STAND-ASIDE,0,
2024-03-06,21618.04,21755.54,20914.02,390.88,62.97,7.34,8.24,28.20,-19.96,47.13,CHOP,,NEUTRAL,,-1.76,0.38,13.96,-2.33,CHOP-DOWN,STAND-ASIDE,0,
2024-03-07,21706.82,21755.11,20924.62,392.81,61.73,7.09,1.39,22.84,-21.45,48.79,CHOP,,NEUTRAL,,-1.35,0.79,14.48,-1.93,CHOP-DOWN,STAND-ASIDE,0,
