symbol,Date,Open,High,Low,Close
HDFCBANK,2016-08-25,316.0,316.7,313.58,314.64
HDFCBANK,2016-08-26,315.0,315.48,313.48,314.27
HDFCBANK,2016-08-29,313.88,313.88,309.05,309.52
HDFCBANK,2016-08-30,311.27,317.62,310.99,317.16
HDFCBANK,2016-08-31,317.25,323.75,316.38,322.8
HDFCBANK,2016-09-01,322.0,322.5,318.85,320.92
HDFCBANK,2016-09-02,321.38,322.25,320.29,321.27
HDFCBANK,2016-09-06,322.51,325.98,322.51,325.1
HDFCBANK,2016-09-07,325.25,326.25,320.77,321.69
HDFCBANK,2016-09-08,322.5,323.81,320.9,322.35
HDFCBANK,2016-09-09,322.5,323.62,319.58,322.6
HDFCBANK,2016-09-12,318.67,321.1,317.88,319.98
HDFCBANK,2016-09-14,318.75,319.25,316.35,317.36
HDFCBANK,2016-09-15,318.0,320.98,317.46,319.9
HDFCBANK,2016-09-16,320.95,326.12,320.95,324.46
HDFCBANK,2016-09-19,324.25,325.62,322.0,322.54
HDFCBANK,2016-09-20,323.16,323.75,321.01,322.11
HDFCBANK,2016-09-21,323.0,324.5,321.98,323.25
HDFCBANK,2016-09-22,326.25,329.24,325.14,326.73
HDFCBANK,2016-09-23,326.51,329.61,325.38,328.17
HDFCBANK,2016-09-26,326.52,327.23,323.42,324.04
HDFCBANK,2016-09-27,324.75,326.54,323.71,324.51
HDFCBANK,2016-09-28,324.98,325.0,322.25,323.81
HDFCBANK,2016-09-29,324.49,326.5,316.99,319.38
HDFCBANK,2016-09-30,319.27,320.25,316.85,318.21
HDFCBANK,2016-10-03,320.25,322.48,319.1,321.8
HDFCBANK,2016-10-04,322.15,323.75,320.58,322.39
HDFCBANK,2016-10-05,324.5,325.01,319.1,321.52
HDFCBANK,2016-10-06,321.77,323.9,319.76,320.49
HDFCBANK,2016-10-07,321.0,321.94,319.06,320.15
HDFCBANK,2016-10-10,321.25,321.98,319.69,321.09
HDFCBANK,2016-10-13,319.75,319.75,314.11,315.69
HDFCBANK,2016-10-14,316.44,317.0,313.5,315.45
HDFCBANK,2016-10-17,316.38,316.6,308.19,309.42
HDFCBANK,2016-10-18,310.8,315.0,309.75,314.46
HDFCBANK,2016-10-19,315.27,315.75,312.0,314.59
HDFCBANK,2016-10-20,315.06,316.86,312.75,313.88
HDFCBANK,2016-10-21,314.0,318.24,312.5,317.67
HDFCBANK,2016-10-24,317.94,319.21,315.26,315.89
HDFCBANK,2016-10-25,317.0,317.0,311.01,312.58
HDFCBANK,2016-10-26,310.84,316.25,308.76,309.83
HDFCBANK,2016-10-27,309.75,314.25,306.04,313.02
HDFCBANK,2016-10-28,313.62,315.48,310.02,314.76
HDFCBANK,2016-11-01,314.0,315.96,311.76,314.95
HDFCBANK,2016-11-02,312.77,313.92,310.38,311.54
HDFCBANK,2016-11-03,311.25,315.0,307.94,313.74
HDFCBANK,2016-11-04,313.2,313.2,310.44,310.92
HDFCBANK,2016-11-07,313.0,313.71,310.0,312.36
HDFCBANK,2016-11-08,312.77,314.5,310.02,313.58
HDFCBANK,2016-11-09,300.0,314.35,298.84,312.81
HDFCBANK,2016-11-10,315.94,320.75,313.52,319.64
HDFCBANK,2016-11-11,318.5,320.5,316.4,318.95
HDFCBANK,2016-11-15,319.38,322.25,312.66,313.69
HDFCBANK,2016-11-16,317.0,317.0,310.01,311.09
HDFCBANK,2016-11-17,309.58,312.23,306.29,307.55
HDFCBANK,2016-11-18,309.0,309.0,302.3,302.85
HDFCBANK,2016-11-21,304.88,304.88,297.09,299.67
HDFCBANK,2016-11-22,301.7,301.7,297.34,299.51
HDFCBANK,2016-11-23,300.75,300.75,295.27,296.19
HDFCBANK,2016-11-24,296.0,296.58,290.23,291.38
HDFCBANK,2016-11-25,292.25,298.3,289.5,297.33
HDFCBANK,2016-11-28,295.06,299.73,294.52,296.11
HDFCBANK,2016-11-29,296.17,298.24,294.12,294.69
HDFCBANK,2016-11-30,296.25,300.5,295.27,299.9
HDFCBANK,2016-12-01,300.58,301.98,298.25,299.31
HDFCBANK,2016-12-02,297.25,300.49,294.17,297.27
HDFCBANK,2016-12-05,296.9,299.74,294.12,299.09
HDFCBANK,2016-12-06,298.75,300.71,297.55,298.61
HDFCBANK,2016-12-07,300.46,301.48,291.75,295.4
HDFCBANK,2016-12-08,296.75,301.39,296.75,299.88
HDFCBANK,2016-12-09,299.77,300.58,297.0,299.58
HDFCBANK,2016-12-12,298.0,298.04,295.27,296.11
HDFCBANK,2016-12-13,295.06,297.59,294.64,296.56
HDFCBANK,2016-12-14,296.75,297.0,293.35,293.92
HDFCBANK,2016-12-15,291.05,298.62,290.9,294.15
HDFCBANK,2016-12-16,294.15,296.25,292.89,295.58
HDFCBANK,2016-12-19,294.2,294.88,292.62,294.19
HDFCBANK,2016-12-20,294.0,296.25,292.92,295.48
HDFCBANK,2016-12-21,296.0,296.25,293.75,295.0
HDFCBANK,2016-12-22,294.1,294.88,292.1,293.27
HDFCBANK,2016-12-23,292.75,297.31,292.33,296.56
HDFCBANK,2016-12-26,294.64,296.52,292.52,293.75
HDFCBANK,2016-12-27,294.83,296.73,293.48,296.3
HDFCBANK,2016-12-28,297.48,298.74,295.25,296.69
HDFCBANK,2016-12-29,296.25,301.99,295.36,301.3
HDFCBANK,2016-12-30,300.0,303.0,299.99,301.55
HDFCBANK,2017-01-02,302.36,302.52,298.01,299.27
HDFCBANK,2017-01-03,300.2,300.49,296.44,297.48
HDFCBANK,2017-01-04,297.46,298.0,295.95,296.38
HDFCBANK,2017-01-05,297.25,298.62,295.77,296.55
HDFCBANK,2017-01-06,297.52,299.6,297.05,298.41
HDFCBANK,2017-01-09,299.71,301.04,298.04,298.8
HDFCBANK,2017-01-10,299.05,304.2,298.83,303.59
HDFCBANK,2017-01-11,304.38,309.52,303.88,308.5
HDFCBANK,2017-01-12,308.75,310.92,306.38,308.75
HDFCBANK,2017-01-13,309.75,309.92,307.15,308.12
HDFCBANK,2017-01-16,308.38,312.36,308.2,311.91
HDFCBANK,2017-01-17,311.75,313.1,309.06,309.62
HDFCBANK,2017-01-18,310.23,314.0,310.21,310.65
HDFCBANK,2017-01-19,311.23,311.23,308.75,309.08
HDFCBANK,2017-01-20,309.0,311.25,307.5,309.09
HDFCBANK,2017-01-23,309.0,312.5,308.95,311.16
HDFCBANK,2017-01-24,312.5,317.88,312.31,316.89
HDFCBANK,2017-01-25,318.15,323.9,317.52,322.65
HDFCBANK,2017-01-27,324.75,325.0,322.0,322.98
HDFCBANK,2017-01-30,323.24,323.24,320.14,321.24
HDFCBANK,2017-01-31,320.6,323.17,319.25,321.66
HDFCBANK,2017-02-01,321.55,327.5,320.12,326.42
HDFCBANK,2017-02-02,326.42,326.42,323.15,324.67
HDFCBANK,2017-02-03,324.75,329.0,324.12,327.76
HDFCBANK,2017-02-06,328.08,330.0,327.86,328.52
HDFCBANK,2017-02-07,329.0,329.5,325.74,326.79
HDFCBANK,2017-02-08,326.89,329.67,324.54,326.41
HDFCBANK,2017-02-09,327.35,329.98,323.14,324.41
HDFCBANK,2017-02-10,324.59,327.19,324.5,325.9
HDFCBANK,2017-02-13,326.89,328.75,324.8,327.55
HDFCBANK,2017-02-14,328.5,328.5,326.0,327.77
HDFCBANK,2017-02-15,328.0,331.0,326.86,330.55
HDFCBANK,2017-02-16,330.75,333.25,330.06,331.98
HDFCBANK,2017-02-17,361.25,363.5,340.11,344.26
HDFCBANK,2017-02-20,340.3,353.86,339.79,352.27
HDFCBANK,2017-02-21,351.51,355.45,349.35,353.89
HDFCBANK,2017-02-22,353.75,354.7,348.71,349.79
HDFCBANK,2017-02-23,350.95,355.34,346.76,348.58
HDFCBANK,2017-02-27,347.73,349.59,344.65,348.4
HDFCBANK,2017-02-28,348.23,349.06,346.12,347.52
HDFCBANK,2017-03-01,349.11,349.12,346.6,347.91
HDFCBANK,2017-03-02,348.64,349.0,344.06,345.02
HDFCBANK,2017-03-03,346.12,346.12,342.25,344.25
HDFCBANK,2017-03-06,344.2,347.48,343.27,345.19
HDFCBANK,2017-03-07,345.56,346.88,344.05,346.55
HDFCBANK,2017-03-08,346.98,349.8,345.26,348.05
HDFCBANK,2017-03-09,345.41,349.67,345.41,348.55
HDFCBANK,2017-03-10,348.75,352.0,348.29,350.02
HDFCBANK,2017-03-14,355.52,356.04,351.66,352.67
HDFCBANK,2017-03-15,352.74,355.0,352.64,354.15
HDFCBANK,2017-03-16,354.52,355.71,353.41,354.34
HDFCBANK,2017-03-17,354.64,356.88,353.21,356.46
HDFCBANK,2017-03-20,356.66,359.96,356.49,359.02
HDFCBANK,2017-03-21,358.5,361.25,358.5,360.24
HDFCBANK,2017-03-22,356.92,359.25,356.45,357.73
HDFCBANK,2017-03-23,358.6,358.75,355.73,357.73
HDFCBANK,2017-03-24,358.25,358.61,355.5,356.09
HDFCBANK,2017-03-27,356.0,356.0,351.01,352.46
HDFCBANK,2017-03-28,354.58,356.17,353.27,355.05
HDFCBANK,2017-03-29,355.2,358.7,355.0,357.15
HDFCBANK,2017-03-30,357.0,369.99,356.26,366.55
HDFCBANK,2017-03-31,363.45,363.5,359.14,360.64
HDFCBANK,2017-04-03,361.5,362.52,356.5,358.3
HDFCBANK,2017-04-05,358.81,361.62,356.89,358.09
HDFCBANK,2017-04-06,357.88,360.75,356.26,359.62
HDFCBANK,2017-04-07,357.76,361.25,357.15,359.71
HDFCBANK,2017-04-10,360.75,360.75,358.16,358.54
HDFCBANK,2017-04-11,358.5,360.3,357.88,359.88
HDFCBANK,2017-04-12,359.75,362.49,358.88,360.92
HDFCBANK,2017-04-13,360.75,362.23,359.26,360.08
HDFCBANK,2017-04-17,360.08,360.95,357.06,359.2
HDFCBANK,2017-04-18,360.0,363.75,359.5,361.83
HDFCBANK,2017-04-19,361.75,364.19,359.5,362.25
HDFCBANK,2017-04-20,363.25,366.51,363.24,365.54
HDFCBANK,2017-04-21,366.5,374.75,363.33,374.15
HDFCBANK,2017-04-24,374.52,384.75,374.25,383.26
HDFCBANK,2017-04-25,383.76,386.38,382.4,384.26
HDFCBANK,2017-04-26,385.74,388.25,367.11,387.66
HDFCBANK,2017-04-27,386.52,393.49,386.52,392.15
HDFCBANK,2017-04-28,389.98,389.98,384.27,386.62
HDFCBANK,2017-05-02,386.75,387.73,382.59,385.15
HDFCBANK,2017-05-03,388.56,388.56,384.84,386.08
HDFCBANK,2017-05-04,384.81,385.73,380.65,383.7
HDFCBANK,2017-05-05,385.52,385.73,381.58,383.05
HDFCBANK,2017-05-08,384.5,385.0,382.14,383.7
HDFCBANK,2017-05-09,383.7,386.4,383.16,383.94
HDFCBANK,2017-05-10,385.0,388.75,384.26,387.95
HDFCBANK,2017-05-11,387.75,390.0,385.25,386.6
HDFCBANK,2017-05-12,386.48,389.23,384.05,387.91
HDFCBANK,2017-05-15,387.5,389.3,385.56,388.35
HDFCBANK,2017-05-16,388.75,390.5,387.06,389.91
HDFCBANK,2017-05-17,389.7,391.35,387.88,389.29
HDFCBANK,2017-05-18,387.25,390.38,387.02,389.27
HDFCBANK,2017-05-19,389.88,392.48,386.31,390.31
HDFCBANK,2017-05-22,391.27,395.0,390.77,394.0
HDFCBANK,2017-05-23,395.0,395.89,391.25,392.27
HDFCBANK,2017-05-24,392.26,393.86,390.5,391.69
HDFCBANK,2017-05-25,391.77,407.35,391.77,404.29
HDFCBANK,2017-05-26,401.66,408.0,400.27,406.5
HDFCBANK,2017-05-29,404.95,412.0,404.41,407.98
HDFCBANK,2017-05-30,407.5,408.38,404.04,407.26
HDFCBANK,2017-05-31,406.25,410.75,405.79,409.05
HDFCBANK,2017-06-01,409.75,409.96,405.14,407.15
HDFCBANK,2017-06-02,408.5,411.52,406.55,408.56
HDFCBANK,2017-06-05,408.42,409.74,406.25,408.89
HDFCBANK,2017-06-06,408.75,410.95,407.5,409.74
HDFCBANK,2017-06-07,410.1,411.23,407.59,410.2
HDFCBANK,2017-06-08,410.98,414.85,410.41,411.19
HDFCBANK,2017-06-09,410.02,417.5,410.02,416.7
HDFCBANK,2017-06-12,416.0,419.0,415.0,417.19
HDFCBANK,2017-06-13,415.44,422.98,415.25,419.17
HDFCBANK,2017-06-14,418.75,419.99,416.75,417.8
HDFCBANK,2017-06-15,417.0,418.9,413.4,416.09
HDFCBANK,2017-06-16,416.25,418.67,414.52,417.31
HDFCBANK,2017-06-19,417.75,424.0,417.1,423.23
HDFCBANK,2017-06-20,422.5,423.5,419.96,421.64
HDFCBANK,2017-06-21,420.65,425.31,419.9,424.67
HDFCBANK,2017-06-22,423.74,429.0,422.8,424.5
HDFCBANK,2017-06-23,425.5,425.69,418.8,419.66
HDFCBANK,2017-06-27,422.25,423.75,414.06,416.91
HDFCBANK,2017-06-28,416.25,418.75,414.45,416.61
HDFCBANK,2017-06-29,416.75,420.48,412.77,415.76
HDFCBANK,2017-06-30,413.45,415.0,410.75,413.01
HDFCBANK,2017-07-03,413.15,416.88,411.81,414.65
HDFCBANK,2017-07-04,415.06,416.67,413.0,413.34
HDFCBANK,2017-07-05,413.27,414.88,411.25,412.19
HDFCBANK,2017-07-06,413.14,415.75,412.84,414.54
HDFCBANK,2017-07-07,415.21,417.4,414.5,416.8
HDFCBANK,2017-07-10,417.0,437.0,415.26,419.09
HDFCBANK,2017-07-11,419.39,422.7,416.77,420.1
HDFCBANK,2017-07-12,420.0,421.25,414.64,420.31
HDFCBANK,2017-07-13,422.0,423.33,419.91,420.89
HDFCBANK,2017-07-14,420.98,421.51,418.0,419.99
HDFCBANK,2017-07-17,420.64,421.91,419.25,420.59
HDFCBANK,2017-07-18,419.92,421.96,419.34,420.89
HDFCBANK,2017-07-19,421.25,424.05,420.46,423.08
HDFCBANK,2017-07-20,423.48,428.75,422.04,427.73
HDFCBANK,2017-07-21,428.52,428.81,425.0,425.76
HDFCBANK,2017-07-24,427.5,435.0,423.75,433.77
HDFCBANK,2017-07-25,439.75,439.75,433.26,434.91
HDFCBANK,2017-07-26,435.5,438.75,433.12,436.89
HDFCBANK,2017-07-27,439.0,449.7,437.89,447.41
HDFCBANK,2017-07-28,443.0,446.62,440.27,444.62
HDFCBANK,2017-07-31,444.39,447.75,441.64,446.1
HDFCBANK,2017-08-01,445.46,452.29,443.05,449.3
HDFCBANK,2017-08-02,451.75,451.75,445.51,447.91
HDFCBANK,2017-08-03,447.0,448.0,443.6,444.99
HDFCBANK,2017-08-04,444.25,449.19,441.54,447.56
HDFCBANK,2017-08-07,446.5,449.11,446.25,447.14
HDFCBANK,2017-08-08,448.02,449.31,441.52,444.48
HDFCBANK,2017-08-09,442.75,444.26,439.59,441.11
HDFCBANK,2017-08-10,440.0,441.5,438.21,440.11
HDFCBANK,2017-08-11,436.25,439.5,432.79,437.26
HDFCBANK,2017-08-14,438.25,443.74,437.0,439.3
HDFCBANK,2017-08-16,440.59,447.45,437.14,445.31
HDFCBANK,2017-08-17,444.06,445.24,438.44,441.35
HDFCBANK,2017-08-18,440.0,440.25,435.75,438.04
HDFCBANK,2017-08-21,438.5,439.75,434.55,435.8
HDFCBANK,2017-08-22,437.83,438.5,434.2,436.75
HDFCBANK,2017-08-23,437.5,444.49,437.5,443.11
HDFCBANK,2017-08-24,443.73,443.74,439.79,440.62
HDFCBANK,2017-08-28,440.6,442.79,439.59,440.56
HDFCBANK,2017-08-29,439.75,439.75,434.5,436.54
HDFCBANK,2017-08-30,437.99,442.5,437.51,442.14
HDFCBANK,2017-08-31,443.0,444.96,439.1,444.11
HDFCBANK,2017-09-01,445.25,445.36,440.27,441.9
HDFCBANK,2017-09-04,441.25,441.25,436.52,437.73
HDFCBANK,2017-09-05,439.25,441.23,437.75,438.84
HDFCBANK,2017-09-06,435.94,440.7,434.5,439.98
HDFCBANK,2017-09-07,440.02,444.19,440.02,441.64
HDFCBANK,2017-09-08,443.35,447.5,442.75,446.91
HDFCBANK,2017-09-11,448.25,457.25,447.55,455.84
HDFCBANK,2017-09-12,456.92,459.98,454.58,458.8
HDFCBANK,2017-09-13,458.75,462.25,456.0,460.46
HDFCBANK,2017-09-14,460.04,463.12,457.88,459.85
HDFCBANK,2017-09-15,459.0,462.95,458.36,462.24
HDFCBANK,2017-09-18,463.39,466.11,463.12,465.11
HDFCBANK,2017-09-19,466.23,467.0,461.89,462.42
HDFCBANK,2017-09-20,462.0,465.36,461.31,462.21
HDFCBANK,2017-09-21,462.0,462.12,457.67,459.77
HDFCBANK,2017-09-22,458.7,459.74,455.0,456.02
HDFCBANK,2017-09-25,455.61,455.61,448.15,449.94
HDFCBANK,2017-09-26,447.26,449.15,446.25,448.08
HDFCBANK,2017-09-27,449.0,451.4,442.5,444.12
HDFCBANK,2017-09-28,443.5,449.75,440.83,448.83
HDFCBANK,2017-09-29,450.02,455.5,449.06,451.42
HDFCBANK,2017-10-03,452.0,455.25,449.27,452.21
HDFCBANK,2017-10-04,451.98,452.98,448.34,449.25
HDFCBANK,2017-10-05,448.75,451.25,448.27,449.65
HDFCBANK,2017-10-06,449.5,451.11,448.5,450.02
HDFCBANK,2017-10-09,449.7,450.75,447.62,448.88
HDFCBANK,2017-10-10,449.75,453.74,448.16,450.67
HDFCBANK,2017-10-11,450.81,453.81,446.9,447.54
HDFCBANK,2017-10-12,448.77,455.36,447.0,454.7
HDFCBANK,2017-10-13,456.67,464.14,455.5,462.7
HDFCBANK,2017-10-16,465.0,468.31,460.5,464.29
HDFCBANK,2017-10-17,462.5,463.42,459.77,462.81
HDFCBANK,2017-10-18,460.25,468.75,459.75,467.12
HDFCBANK,2017-10-19,465.45,466.25,460.16,462.1
HDFCBANK,2017-10-23,464.98,467.42,459.01,465.83
HDFCBANK,2017-10-24,465.75,469.9,463.25,466.77
HDFCBANK,2017-10-25,465.0,465.75,446.25,448.77
HDFCBANK,2017-10-26,442.0,452.5,439.46,448.84
HDFCBANK,2017-10-27,451.1,451.88,444.75,447.76
HDFCBANK,2017-10-30,449.56,454.0,448.1,453.75
HDFCBANK,2017-10-31,452.88,452.88,449.81,452.12
HDFCBANK,2017-11-01,453.77,456.25,453.0,455.3
HDFCBANK,2017-11-02,455.75,457.45,454.24,455.52
HDFCBANK,2017-11-03,456.42,460.0,455.4,457.67
HDFCBANK,2017-11-06,456.25,460.0,455.65,457.15
HDFCBANK,2017-11-07,459.5,461.24,455.19,455.92
HDFCBANK,2017-11-08,456.3,458.4,454.75,456.49
HDFCBANK,2017-11-09,456.75,458.75,455.27,456.96
HDFCBANK,2017-11-10,455.42,458.7,453.09,455.5
HDFCBANK,2017-11-13,455.5,455.79,448.75,453.39
HDFCBANK,2017-11-14,453.98,454.75,450.0,450.59
HDFCBANK,2017-11-15,449.5,450.91,447.0,450.06
HDFCBANK,2017-11-16,451.0,454.0,448.8,451.92
HDFCBANK,2017-11-17,457.17,459.58,453.29,456.39
HDFCBANK,2017-11-20,457.25,459.92,457.25,459.54
HDFCBANK,2017-11-21,459.36,462.5,459.02,461.56
HDFCBANK,2017-11-22,462.42,465.0,461.14,463.81
HDFCBANK,2017-11-23,464.75,465.0,459.5,460.71
HDFCBANK,2017-11-24,460.75,464.45,460.25,462.85
HDFCBANK,2017-11-27,462.25,465.5,461.4,464.39
HDFCBANK,2017-11-28,464.0,467.75,463.96,466.34
HDFCBANK,2017-11-29,466.25,468.88,463.95,468.33
HDFCBANK,2017-11-30,467.17,468.49,460.0,463.42
HDFCBANK,2017-12-01,463.73,465.0,461.02,462.05
HDFCBANK,2017-12-04,463.73,463.73,457.52,458.52
HDFCBANK,2017-12-05,456.5,457.14,451.75,455.11
HDFCBANK,2017-12-06,454.99,455.34,449.75,450.83
HDFCBANK,2017-12-07,451.66,454.15,450.77,452.41
HDFCBANK,2017-12-08,453.5,463.25,453.5,460.1
HDFCBANK,2017-12-11,462.0,462.94,460.0,461.6
HDFCBANK,2017-12-12,462.27,462.48,453.99,454.98
HDFCBANK,2017-12-13,455.01,461.25,453.77,455.34
HDFCBANK,2017-12-14,456.0,460.0,453.0,459.51
HDFCBANK,2017-12-15,464.0,472.0,463.88,468.36
HDFCBANK,2017-12-18,463.75,474.75,452.33,469.74
HDFCBANK,2017-12-19,469.95,473.41,469.04,471.12
HDFCBANK,2017-12-20,474.73,475.77,465.91,467.04
HDFCBANK,2017-12-21,469.98,471.25,466.3,467.08
HDFCBANK,2017-12-22,469.75,470.0,465.44,469.16
HDFCBANK,2017-12-26,470.25,470.7,464.17,467.09
HDFCBANK,2017-12-27,467.52,467.58,462.79,464.19
HDFCBANK,2017-12-28,464.73,470.23,464.5,469.51
HDFCBANK,2017-12-29,469.2,469.8,467.04,468.1
HDFCBANK,2018-01-01,468.17,470.19,462.62,463.62
HDFCBANK,2018-01-02,464.64,468.75,464.64,468.09
HDFCBANK,2018-01-03,468.75,469.56,462.8,463.16
HDFCBANK,2018-01-04,463.25,466.38,463.25,464.98
HDFCBANK,2018-01-05,465.75,467.01,463.89,465.9
HDFCBANK,2018-01-08,466.25,467.67,464.44,465.15
HDFCBANK,2018-01-09,465.5,467.46,463.75,465.92
HDFCBANK,2018-01-10,466.3,466.98,464.33,466.05
HDFCBANK,2018-01-11,466.05,469.0,464.06,468.14
HDFCBANK,2018-01-12,468.25,469.54,465.0,466.33
HDFCBANK,2018-01-15,467.49,476.1,464.96,474.44
HDFCBANK,2018-01-16,475.86,477.5,471.31,475.04
HDFCBANK,2018-01-17,474.25,475.64,471.75,472.62
HDFCBANK,2018-01-18,481.0,488.5,479.51,483.58
HDFCBANK,2018-01-19,483.79,489.98,479.81,488.05
HDFCBANK,2018-01-22,490.0,497.0,488.29,490.84
HDFCBANK,2018-01-23,491.25,491.67,485.83,487.83
HDFCBANK,2018-01-24,488.14,492.25,487.65,489.41
HDFCBANK,2018-01-25,488.48,495.0,487.62,493.74
HDFCBANK,2018-01-29,494.5,501.74,494.5,499.91
HDFCBANK,2018-01-30,499.45,500.48,496.04,498.88
HDFCBANK,2018-01-31,497.35,503.38,496.75,501.42
HDFCBANK,2018-02-01,501.5,503.75,496.33,497.79
HDFCBANK,2018-02-02,496.5,497.48,485.38,487.0
HDFCBANK,2018-02-05,479.5,483.81,476.46,478.46
HDFCBANK,2018-02-06,465.0,478.0,459.08,474.2
HDFCBANK,2018-02-07,476.75,476.75,465.6,468.2
HDFCBANK,2018-02-08,471.0,474.65,466.62,470.24
HDFCBANK,2018-02-09,461.98,466.17,461.02,462.38
HDFCBANK,2018-02-12,465.0,471.5,463.79,469.16
HDFCBANK,2018-02-14,472.45,474.48,468.66,470.79
HDFCBANK,2018-02-15,472.42,473.69,468.75,470.48
HDFCBANK,2018-02-16,470.98,473.71,468.91,469.65
HDFCBANK,2018-02-19,470.65,471.9,464.76,469.55
HDFCBANK,2018-02-20,471.19,471.46,464.7,465.8
HDFCBANK,2018-02-21,466.99,467.14,463.05,464.35
HDFCBANK,2018-02-22,462.5,465.0,460.39,463.3
HDFCBANK,2018-02-23,464.23,471.21,462.6,470.14
HDFCBANK,2018-02-26,472.02,478.7,470.89,477.89
HDFCBANK,2018-02-27,478.69,480.44,475.0,475.64
HDFCBANK,2018-02-28,472.39,473.86,469.5,471.05
HDFCBANK,2018-03-01,469.83,473.33,467.0,468.59
HDFCBANK,2018-03-05,468.54,469.5,464.56,467.49
HDFCBANK,2018-03-06,467.5,469.98,459.88,461.56
HDFCBANK,2018-03-07,460.0,463.35,457.12,458.15
HDFCBANK,2018-03-08,459.95,464.62,458.0,463.21
HDFCBANK,2018-03-09,463.74,466.31,461.0,462.76
HDFCBANK,2018-03-12,465.05,467.36,463.35,466.81
HDFCBANK,2018-03-13,466.86,471.19,463.75,465.06
HDFCBANK,2018-03-14,464.0,466.98,462.0,466.12
HDFCBANK,2018-03-15,466.3,471.88,466.3,470.2
HDFCBANK,2018-03-16,470.0,470.27,461.64,463.25
HDFCBANK,2018-03-19,463.25,465.0,460.79,461.81
HDFCBANK,2018-03-20,461.27,463.98,458.81,459.88
HDFCBANK,2018-03-21,462.0,465.8,460.83,464.73
HDFCBANK,2018-03-22,464.73,470.0,463.77,466.94
HDFCBANK,2018-03-23,461.66,463.27,459.31,460.39
HDFCBANK,2018-03-26,459.98,475.0,458.38,473.36
HDFCBANK,2018-03-27,473.45,474.75,469.0,473.15
HDFCBANK,2018-03-28,470.74,474.92,469.01,471.52
HDFCBANK,2018-04-02,472.62,483.94,472.62,482.8
HDFCBANK,2018-04-03,480.99,481.42,477.75,478.98
HDFCBANK,2018-04-04,478.24,481.24,469.61,470.81
HDFCBANK,2018-04-05,475.33,478.5,472.55,477.23
HDFCBANK,2018-04-06,478.05,481.61,476.45,480.85
HDFCBANK,2018-04-09,479.7,485.5,479.1,484.76
HDFCBANK,2018-04-10,485.75,485.75,478.38,480.21
HDFCBANK,2018-04-11,478.98,480.0,476.35,479.71
HDFCBANK,2018-04-12,479.0,483.23,476.48,482.2
HDFCBANK,2018-04-13,482.0,485.0,479.77,481.25
HDFCBANK,2018-04-16,480.0,487.5,479.96,485.52
HDFCBANK,2018-04-17,485.88,487.75,483.52,487.12
HDFCBANK,2018-04-18,487.75,488.38,482.51,483.15
HDFCBANK,2018-04-19,485.0,486.2,483.25,484.75
HDFCBANK,2018-04-20,485.25,490.25,483.04,488.98
HDFCBANK,2018-04-23,494.75,494.75,465.08,483.94
HDFCBANK,2018-04-24,483.75,487.01,481.5,483.75
HDFCBANK,2018-04-25,481.98,484.5,478.0,480.19
HDFCBANK,2018-04-26,479.2,484.8,477.81,482.56
HDFCBANK,2018-04-27,483.25,483.88,478.12,480.85
HDFCBANK,2018-04-30,482.5,488.7,482.2,486.08
HDFCBANK,2018-05-02,487.5,494.5,486.5,492.38
HDFCBANK,2018-05-03,492.01,493.73,486.5,491.98
HDFCBANK,2018-05-04,492.5,497.5,491.58,497.12
HDFCBANK,2018-05-07,495.41,496.83,493.75,494.35
HDFCBANK,2018-05-08,494.81,494.98,488.65,491.76
HDFCBANK,2018-05-09,489.04,495.12,489.04,494.6
HDFCBANK,2018-05-10,497.15,499.75,495.5,498.17
HDFCBANK,2018-05-11,498.17,504.25,496.5,502.94
HDFCBANK,2018-05-14,504.3,506.85,503.1,505.44
HDFCBANK,2018-05-15,506.76,516.25,506.67,509.45
HDFCBANK,2018-05-16,507.64,512.25,504.29,505.84
HDFCBANK,2018-05-17,505.96,511.11,503.12,506.94
HDFCBANK,2018-05-18,506.17,506.17,500.88,503.04
HDFCBANK,2018-05-21,504.02,505.25,496.51,498.26
HDFCBANK,2018-05-22,499.67,503.49,496.38,497.48
HDFCBANK,2018-05-23,496.95,498.5,490.85,491.88
HDFCBANK,2018-05-24,491.77,497.56,489.09,496.5
HDFCBANK,2018-05-25,497.5,504.0,497.48,502.17
HDFCBANK,2018-05-28,501.95,513.0,501.5,510.55
HDFCBANK,2018-05-29,509.5,513.17,507.2,508.15
HDFCBANK,2018-05-30,504.92,513.25,504.08,512.09
HDFCBANK,2018-05-31,525.0,540.0,520.0,534.86
HDFCBANK,2018-06-01,529.0,534.5,525.25,527.65
HDFCBANK,2018-06-04,537.5,539.25,509.49,511.55
HDFCBANK,2018-06-05,512.5,516.74,505.75,515.9
HDFCBANK,2018-06-06,515.05,516.2,511.25,514.34
HDFCBANK,2018-06-07,518.3,519.95,513.3,515.55
HDFCBANK,2018-06-08,514.75,515.31,508.75,512.34
HDFCBANK,2018-06-11,512.97,515.74,509.7,510.58
HDFCBANK,2018-06-12,512.97,513.17,509.6,510.96
HDFCBANK,2018-06-13,513.0,513.7,506.02,507.86
HDFCBANK,2018-06-14,507.5,511.25,506.25,509.35
HDFCBANK,2018-06-15,506.5,509.73,505.58,507.4
HDFCBANK,2018-06-18,507.52,509.7,502.27,504.79
HDFCBANK,2018-06-19,506.24,510.17,504.83,505.88
HDFCBANK,2018-06-20,506.5,514.5,506.25,514.04
